question,A,B,C,D,answer
土壤液化是地震時可能伴隨出現的災害，當建築物下方具有易發生液化的鬆散砂土層，且受到強烈的震動時，會使砂土層及層中的水重新排列，而讓上方的建築下陷或傾斜。圖(三十一)為某種分析土壤液化潛勢的方式，透過地層組成、地下水位高度的資料，加上模擬地震參數得到當地可能的搖晃程度後，評估出土壤液化潛勢。土壤液化潛勢可分為低潛勢、中潛勢和高潛勢，如圖(三十二)所示，潛勢越高代表發生地震時該地越有機會發生土壤液化。在初步調查後，可利用工程方法，減少發生土壤液化的機會。 根據本文，圖(三十一)中模擬地震參數所得到的結果，與下列何種資料所呈現的特性最直接相關？,斷層的類型,地震的位置,地震強度,地震規模,C
「燃燒化石燃料會產生二氧化碳，二氧化碳經由海洋溶解吸收後，海水仍維持弱鹼性，但微小的pH值變化仍可能會影響龐大的海洋生態。」根據此敘述，關於海水吸收二氧化碳的過程與結果，下列的判斷何者正確？,海水[H+]增加，且海水[H+]<[0H—],海水[H+]增加，且海水[H+]>[0H—],海水[H+]減少，且海水[H+]>[0H—],海水[H+]減少，且海水[H+] <[0H—],A
以下是阿文和阿武對於臺灣常見降雨成因的說明：阿文：臺灣北部冬季主要的降雨成因包括了冷鋒通過與東北季風的影響。 阿武：鋒面會因西南季風吹動而由南向北移動，通過臺灣並帶來降雨。 關於阿文和阿武的說明，下列何者正確？,兩位皆正確,僅阿武正確,僅阿文正確,兩位皆錯誤,C
"已知胰島素是糖尿病患者的治療藥物之一，其成分是蛋白質。某些糖尿病患者以注射方式補充胰島素,卻不用口服,這是因為口服會造成胰島素被下列何者所含的物質分解?",唾液,膽汁,血液,胃液,D
小櫻查詢了網路上的資料後，在月曆上把2個有特殊天文現象的日子作記號，如圖(二十四)所示。資料顯示在當月9日晚間可見到月食，而23日早上則可見到日食。 根據此月曆，下列有關不同日期的月相何者最合理？,30日應為上弦月,23日應為下弦月,16日應為滿月,2日應為下弦月,A
"已知H的原子量為1,C的原子量為12,0的原子量為16。某物質所含 C、H、O的質量比是6:1:8則此物質最可能是下列何者?",CH3OH,C2H5OH,HCOOH,CH3COOH,D
有關恆定的敘述，下列何者正確？,血液中二氧化碳濃度增加時，會刺激大腦使呼吸運動加快,血液濃度過低時，排尿量會增加,血糖降低時，升糖素會將血糖合成肝醣,天氣炎熱時，蛇的皮膚微血管會擴張以散熱,B
將重量百分濃度 10％的果糖水溶液 100 公克，與重量百分濃度 20％的葡萄糖水溶液 50 公克混合均勻，則混合溶液中含有水多少公克？,150,130,50,20,B
某地區的樹林中棲息著一種蛾，依其體色可分成淺色蛾和深色蛾。當此林中的樹被某種真菌感染後，其樹皮顏色由深色變為淺色，多年以後樹林中淺色蛾的數量比例逐漸增多。根據天擇的理論，下列何者最可以解釋此區淺色蛾數量的變化？,樹皮顏色改變使淺色蛾比深色蛾存活率高,深色蛾吸食被真菌感染的樹皮汁液而突變為淺色蛾,深色蛾因環境改變而突變為淺色蛾,樹皮顏色改變使深色蛾突變為淺色蛾以躲避天敵,A
「真金不怕火煉」在字面上的意思是指純正的黃金不怕被火烤，這是因為黃金不易與氧發生反應。依上述對黃金性質的描述判斷，下列哪一類元素對氧的活性與黃金對氧的活性最接近？,在自然界中，多以氧化物狀態存在的元素,放入水中能與水反應而產生氫氣的元素,在自然界中，多以元素狀態存在的金屬元素,在煉鐵過程中，可使氧化鐵還原成鐵的元素,C
依天擇說解釋這些蚊子得以存活的理由，下列何者最合理？,蚊子族群中有個體的變異，因此少數蚊子原本就具有抵抗力,殺蟲劑刺激蚊子，導致少數蚊子本身產生了抵抗力,殺蟲劑會促使少數蚊子突變為不同的物種,少數蚊子因沒有接觸到殺蟲劑，得以產生具有抵抗力的子代,A
液態 N2O4 與 N2H4 是火箭常使用的燃料，這二種物質混合並於適當條件下反應，可產生 N2、H2O 及大量熱能，而得以推動火箭順利升空。上述反應中，關於 N2O4 的敘述，下列何者正確？,因進行氧化反應，所以為氧化劑,因進行氧化反應，所以為還原劑,因進行還原反應，所以為還原劑,因進行還原反應，所以為氧化劑,D
小玉利用排水法測量一個塑膠球的體積，在過程中她發現塑膠球會浮在水面上，所以將實驗步驟做了一些調整。她進行的所有步驟如下：一、取適當大小的量筒，在量筒中裝入水，記錄水面位置刻度 X1 mL。 二、將塑膠球放入量筒中，待水面靜止後，記錄水面位置刻度 X2 mL。 三、以細繩的兩端分別綁住塑膠球及金屬球，將兩者放入量筒中，待兩者完全沉入水面下，且水面靜止後，記錄水面位置刻度 X3 mL。 四、解開綁住塑膠球的細繩，將塑膠球取出量筒，細繩及金屬球放入量筒中，待其完全沉入水面下，且水面靜止後，記錄水面位置刻度 X4 mL。 已知在實驗步驟二、三、四中，未放入塑膠球或金屬球時，量筒內水面位置刻度均為X1 mL，則塑膠球的體積應為多少？,(X4－X2－X1) cm3,(X4－X2) cm3,(X3－X4－X1) cm3,(X3－X4) cm3,D
~54) 生物圈是指地球上所有生態系的統合整體，是地球的一個外層圈，其範圍大約為海平面上下垂直約10公里。它包括地球上有生命存在和由生命過程變化和轉變的空氣、陸地、岩石圈和水。從地質學的廣義角度上來看生物圈是結合所有生物以及它們之間的關係的全球性的生態系統，包括生物與岩石圈、水圈和空氣的相互作用。生物圈是一個封閉且能自我調控的系統。地球目前是整個宇宙中唯一已知的有生物生存的地方。一般認為生物圈是從35億年前生命起源後演化而來的。簡單來說地球上所有的生物體和賴以生存的環境，合稱生物圈。 53.有關「生物圈」下列何者敘述正確?,生物圈即平流層,"所有的生物都生活在生物圈內補充:馬里亞納海溝最大深度為海平面下10,911公尺，是世界上最深的海溝",馬里亞納海溝最深處也屬生物圈範圍內,生物圈內含臭氧層,B
竹筍是一種常見的食材，竹筍帶有苦味是因為含有化合物 X，若化合物 X 在酵素參與下和水反應，產物之一為有毒的氫氰酸 (HCN)，可避免被動物取 食，是植物本身的一種保護機制。 當竹筍從地下莖冒出土，筍尖被陽光照射後會轉為綠色，俗稱「出青」。 竹筍的尖端嫩芽，尤其是出青的竹筍嫩芽，含有較多的化合物 X，所以此部位 更易帶有苦味。有鑒於此，農民常在竹筍生長處事先覆蓋土壤或使用其他方 式，以避免竹筍出青，對品質和口感帶來影響。 上述農民「使用其他方式」，最可能是下列何者？,在竹筍生長處覆蓋黑色塑膠布，每日陽光較強時採收,在竹筍生長處覆蓋透明塑膠布，每日陽光較強時採收,在竹筍生長處覆蓋黑色塑膠布，每日陽光較弱時採收,在竹筍生長處覆蓋透明塑膠布，每日陽光較弱時採收,C
當岩石受到壓力、溫度、海水等因素影響，會逐漸破裂，而海浪長期在破裂的裂隙中反覆作用，使裂隙加大，會形成一塊塊形狀像豆腐的岩石，稱為「豆腐岩」。根據上述資訊，「豆腐岩」的形成原因應以哪兩種地質作用為主？,風化作用與侵蝕作用,侵蝕作用與沉積作用,風化作用與沉積作用,搬運作用與沉積作用,A
在正常情形下，當人體進行呼吸運動時，下列何者為吸氣過程的變化或狀態？,肺臟內的氣體壓力持續大於體外大氣壓力,橫膈下降,肋骨下降,胸腔體積變小,B
請閱讀下列敘述後，回答下列問題： 　　新北市　瑞芳區　的黃金博物園區展出黃鐵礦和黃金兩種礦物，教導民眾分辨愚人金和黃金兩者的差異。 　　黃鐵礦主要成分是二硫化亞鐵（FeS2），帶有亮黃色的金屬光澤，很容易使人誤認為是黃金，故有「愚人金」之稱。黃鐵礦是提取硫和製備硫酸的主要礦物原料，其內的成分有含量不少的鐵，但是煉鐵多採用赤鐵礦為原料，因為黃鐵礦在燃燒時，會產生大量的二氧化硫氣體，造成環境汙染，其反應式為：4　FeS2＋x　O2　→　y　Fe2O3＋8　SO2（x、y　為平衡係數） 根據本文，黃鐵礦燃燒的反應中，何者為還原劑？,SO2,Fe2O3。,O2,FeS2,D
小茹統計某漁港每日的潮汐水位高度資料，她發現此漁港最高的滿潮水位高於平均海平面高度2公尺，而最低的乾潮水位低於平均海平面高度2公尺。根據小茹的統計資料，此漁港的潮差高度不可能為下列何者？,5公尺,2公尺,4公尺,3公尺,A
某地區棲息著一種蝸牛，不同個體可能具有不同的殼色，但科學家發現此區上的此種蝸牛多為深咖啡色殼，而草地上則多為淺黃綠色殼。若以天擇說解現象，下列何者最合理？,在档t幹上的蝸牛容易突變成深咖啡色殼,不同殼色的蝸牛在草地上被捕食的機率相等,兩處蝸牛殼色明顯不同是受天敵影響的結果,蝸牛個體的殼色是由出生時環境的顏色決定,C
在細胞中的葡萄糖需要藉由何種方式才能轉換成能量？,呼吸作用,消化作用,光合作用,擴散作用,A
某新聞報導如下：「中山高速公路臺南市新營北上路段，一輛化學槽車發生翻覆意外，槽車內裝滿易燃的烴類溶劑外洩，警消人員……」。若該則新聞的標題為「化學槽車翻覆，□□□□外洩」，其中□□□□處應填入下列何者才適合？,酸性物質,易燃醇,強鹼物質,有機物質,D
小文到地質公園出遊，他在園區內看見一露出地表的岩層，此岩層具有層狀構造且整體呈現傾斜狀態。岩層內除了可發現許多海洋生物碎屑化石外，也可發現完整的珊瑚化石，下列關於此岩層的推論何者最合理？,由岩漿冷卻凝固後所形成,因風化侵蝕作用而呈現傾斜狀態,岩層形成後才受力而傾斜,當時形成的環境屬於陸地環境,C
小宏利用解剖顯微鏡觀察蝴蝶幼蟲的細部構造，在觀察時，載物板上的幼蟲不斷地往右上角移動，則在視野下觀察到幼蟲的移動方向應為下列何者？,往右下角移動,往左下角移動,往左上角移動,往右上角移動,D
已知某藥品的設計是將蛋白質以脂質包裹，當外層的脂質被消化液分解後，內部的蛋白質才能釋出。若人體攝入此藥品，則推測其所含的蛋白質釋出之地點應在下列哪一消化器官中？,胃,食道。,小腸,口腔,C
"高空煙火會發出繽紛的色彩令人目不暇給,煙火含有燃燒劑、氧化劑、發光劑、 發色劑等許多成分。過氯酸鉀與氯酸鉀是常用的氧化劑,可提供氧,幫助煙火劇烈燃燒,發光劑是鋁粉與鎂粉,這些金屬粉末在燃燒時會發出强光。發色劑為金屬鹽類,不同的金屬鹽類在火焰中會產生不同的色光,是煙火會發出繽紛色彩的主要來源。點燃煙火後,上述提到的過氯酸鉀與鎂粉分別會进行何種反應?","過氯酸鉀:氧化反應,鎂粉:還原反應",過氯酸鉀:還原反應，鎂粉:氧化反應,均為還原反應,均為氧化反應,B
將 500 cm 3 的液體 X 倒入燒杯中，再將質量為 40 g，體積為 100 cm 3 的正立方體木塊，置入液體 X 中，已知液體 X 不與木塊發生反應，且靜止平衡後此木塊正好有一半的體積沒入液面之下，則燒杯內的液體 X 質量為多少？,100 g,500 g,200 g,400 g,D
某抗菌肥皂添加物質 X，其目的是要破壞細菌的構造以達到殺菌效果，但專家擔心此產品會加速細菌的演化。若以天擇說解釋專家所擔心的內容，則有關此抗菌肥皂中的物質 X 對人體或細菌的影響，下列何者最合理？,會刺激人體細胞分泌物質 X 以破壞細菌,使人體產生對細菌的抵抗力,使細菌分泌物質 X 以增加存活機會,篩選出不被物質 X 破壞的細菌,D
已知地球表面重力加速度約為 10 m/s2 ；木星表面重力加速度約為 25 m/s2 。請問在地表上重量 100 牛頓的物體，在木星表面上重量約為？,100 公斤重,250 公斤重。,25 公斤重,10 公斤重,B
如表為甲、乙、丙、丁、戊、己六個地點的緯度資料。若不考慮天氣狀況及地形與建築物遮蔽的影響，則有關一年中正午時受陽光直射天數與地點的關係，下列何者正確？地點甲乙丙丁戊己緯度北緯 25° 南緯 3° 北緯 45° 南緯 20° 南緯 38° 北緯 16°,甲、丙、己都在北半球，三地直射的日期皆相同,直射天數為兩天的地點，總共有三個,乙、丁、戊三地直射天數的比較關係是乙＞丁＞戊。,直射天數為一天的地點，總共有三個,B
溫度降為20°C後，甲、乙、丙、丁四個金屬塊的體積分別為V甲、V乙、V丙、V丁，下列推斷何者正確？,V甲 > V乙，V丙 > V丁,V甲 < V乙，V丙 < V丁,V甲=V丙，V乙=V丁,V甲=V乙，V丙=V丁,B
溫度固定為 25℃ 的環境下，一個玻璃杯內裝有 50 g 的純水，剛開始玻璃杯與純水的溫度皆為45℃，一段時間後，兩者皆與環境達熱平衡。若此降溫過程中，純水散失的熱量與玻璃杯散失的熱量相等，且水的蒸發忽略不計，已知純水與玻璃的比熱分別為 1.0 cal/g•℃ 與 0.2 cal/g•℃，則玻璃杯的質量應為多少？,10 g,250 g。,100 g,50 g,B
有關目前對太陽系的認識，下列敘述何者正確？,類地行星主要是由氣體、冰等物質所組成,銀河系與太陽系擁有的恆星數量大致相同,八大行星中類地行星與類木行星數量相同,類木行星的密度以及體積皆小於類地行星,C
酵母菌含有可以將糖分解為二氧化碳與酒精的酵素。小昌等四人準備製作饅頭，需要二氧化碳讓麵團膨脹，做成鬆軟的饅頭。四人將糖、麵粉與水混合後，各自發表意見，則哪位的說法才是正確的？,小鴨：酵母菌必須是活的，混入麵粉團才具有分解的能力,小呱：加入酵母菌後直接加熱蒸熟，就可以有足夠的二氧化碳做出鬆軟饅頭,小嘎：只用麵粉、糖、水，完全不用再加入任何東西也可以做出鬆軟的饅頭。,小雞：酵母菌磨碎後，裡面的酵素混入麵粉團也可以發揮作用,D
依據反應物、產物和熱量的關係，將反應分為以下兩類： ①：反應物 → 產物＋熱量(能量)②：反應物＋熱量(能量) → 產物已知煙火爆炸會發出光和熱，下列關於「煙火爆炸」的反應分類說明，何者正確？,與光合作用一同歸類屬於①,與酸鹼中和一同歸類屬於②,與酸鹼中和一同歸類屬於①,與光合作用一同歸類屬於②,C
阿達發現生活於數百萬年前的原始人類遺跡，其中包含殘缺不全的原始人類骨赂化石，還有用恐龍牙齒化石和象牙所做成的裝飾品。若已知象牙是新生代的大象象牙，則下列對此地原始人類、恐龍、大象之間關係的敘述，何者最合理？,原始人類撿到在地層中的恐龍牙齒化石,恐龍與大象曾經生活在同一年代,恐龍是因為原始人類的活動而滅絕,原始人類曾經獵捕恐龍以及大象為食,A
能否捲舌是由一對位於體染色體的等位基因所控制。若一位孩子及其父母與祖父母(孩子父親的父母)皆能捲舌，但父親的兄弟姊妹皆不能捲舌，則在不考慮突變的情況下，下列敘述何者最合理？,孩子的祖父母捲舌基因型必相同,孩子的父母捲舌基因型必相同,孩子的祖父母捲舌表現型必相異,孩子的父母捲舌表現型必相異,A
博物館的貴重畫冊常會保存在充滿氮氣的密閉容器中，以防止畫冊氧化。上述使用氮氣的原因，主要是考量氮氣具有下列何種性質？,密度較大,比熱較小,沸點較大,活性較小,D
媒體報導一間高爾夫球桿製造公司，因不當使用「溴丙烷」清洗桿頭，造成多名員工身體不適。已知丙烷分子中的一個氫原子被一個溴原子所取代，即為溴丙烷，且 H、C 和 Br 的原子量依序為 1、12 和 80。根據上述說明，溴丙烷的分子量應為多少？,95,123,155,97,B
有關文中老師翻開的那張便條紙，其所屬行星與遮住的内容應為下列何者？,乙，大於1的數字,丙，小於1的數字,甲，小於1的數字,丁，大於1的數字,D
下列何者最有可能是小茵根據當時海報上的内容，推得的正確結論？,有1顆是類木行星,有3顆是類木行星,有2顆是類地行星,有3顆是類地行星,C
在一般標準大氣狀況下，關於對流層常見特性的敘述，下列何者正確？,此層的大氣僅有垂直向上的運動,氣溫與氣壓皆隨高度升高而降低,頂端臭氧含量最高，又名臭氧層,依溫度變化可以細分為四個分層,B
根據本文，「柔珠」屬於下列何種物質？,無機化合物,天然聚合物,合成聚合物,碳水化合物,C
小湘在街上看到久違的好朋友，興奮地立即揮手打招呼。下列與上述過程相關的神經系統運作之敘述，何者正確？,此過程的感測器是在手部肌肉,揮手的命令是由運動神經元傳遞,立即揮手是屬於反射作用,興奮的感覺是由感覺神經元產生,B
某研究機構估計出臺灣各類別的植物物種數量百分比，如表所示。根據此表分析，下列何者所涵蓋物種數量百分比最合理？類別物種數量百分比蘚苔植物 26.1％蕨類植物 10.9％裸子植物 1.5％被子植物 61.5％,不會產生果實的植物占 38.5％,雙子葉植物占 60.0％,沒有維管束的植物占 37.0％,不會開花的植物占 37.0％,A
用複式顯微鏡在 100 倍的放大倍率下觀察某種原生生物，看到整個視野被此種生物的單一個體完全占滿。若想進一步觀察此生物的游動路徑，則應使用下列哪一種目鏡及物鏡的組合？,目鏡 15X、物鏡 10X,目鏡 10X、物鏡 40X,目鏡 15X、物鏡 40X。,目鏡 10X、物鏡 4X,D
關於 1 光年、1 萬年、1 萬公里之間的敘述與比較，下列何者正確？,光年為時間單位，且 1 光年比 1 萬年短,光年為距離單位，且 1 光年比 1 萬公里長,光年為時間單位，且 1 光年比 1 萬年長,光年為距離單位，且 1 光年比 1 萬公里短,B
部分市售的防蚊產品以「敵避」為主要成分，「敵避」分子式為C12H17NO，熔點為－45℃，沸點為 290℃，是一種具有驅蚊功效的物質。在常溫常壓下， 「敵避」應屬於下列何種物質？,液體化合物,固體聚合物,固體化合物,液體聚合物,A
為避免攝取過量咖啡因，可先降低咖啡豆中的咖啡因含量。將咖啡豆浸泡在有機溶劑中，咖啡因會溶於溶劑中，之後取出咖啡豆加熱，使溶劑揮發掉。二氯甲烷是過往常用的有機溶劑，去除咖啡因效果好又易揮發，但後來因安全疑慮而棄用，並改用乙酸乙酯。因為酯類_______，所以較無安全性疑慮，美國食品藥物管理局許可使用乙酸乙酯來去除咖啡因，且無明定殘留許可標準。 依據上述資訊，畫線處最適合填入下列何者？,是油脂與鹼性物質進行皂化反應後的產物,只由碳和氫兩種原子所組成,沸點比二氯甲烷高，而不易揮發去除,是香蕉、柳丁等水果就含有的物質,D
將一個標示為 400 W、200 V 的電燈，接於 200 伏特的電源上，則通過的電流為多少安培？,0.25。,0.5,2,4,C
在燒杯中加入 100g 的水，將水由 20 ℃加熱至 40 ℃時，水增加的熱量為 H甲，再由 40 ℃加熱至 50 ℃，水增加的熱量為 H乙，若加熱過程中，水的熱量散失及蒸發量忽略不計，且水的比熱固定不變，則下列何者正確？,4H甲＝5H乙。,H甲＝H乙,H甲＝2H乙,2H甲＝H乙,C
阿忠與小志想要移動地上的書櫃，發現書櫃裝滿書時，他們無法推動書櫃，因此將裡面的書先拿下，之後就可以輕鬆推動書櫃。兩人對此現象的解釋如下：阿忠：書櫃裝滿書時，書櫃垂直作用於地面的力較大，因此書櫃與地面間的最大靜摩擦力較大，而造成我們推不動書櫃。小志：由牛頓第二運動定律 F＝ma 可知，書櫃裝滿書時，質量 m 較大，因此推動書櫃所需的力F也較大，而造成我們推不動書櫃。關於兩人的解釋是否合理？,只有阿忠合理。,只有小志合理,兩人均不合理,兩人均合理,A
請閱讀下列敘述後，回答下列問題： 　　新北市　瑞芳區　的黃金博物園區展出黃鐵礦和黃金兩種礦物，教導民眾分辨愚人金和黃金兩者的差異。 　　黃鐵礦主要成分是二硫化亞鐵（FeS2），帶有亮黃色的金屬光澤，很容易使人誤認為是黃金，故有「愚人金」之稱。黃鐵礦是提取硫和製備硫酸的主要礦物原料，其內的成分有含量不少的鐵，但是煉鐵多採用赤鐵礦為原料，因為黃鐵礦在燃燒時，會產生大量的二氧化硫氣體，造成環境汙染，其反應式為：4　FeS2＋x　O2　→　y　Fe2O3＋8　SO2（x、y　為平衡係數） 根據本文，若以黃鐵礦為原料取代赤鐵礦進行煉鐵，過程中黃鐵礦燃燒所產生的氣體，可能使附近地區的下列何種現象更為嚴重？,溫室效應,聖嬰現象,酸雨,臭氧層破壞。,C
小育在吃某道料理時，突然覺得有苦味，於是立刻吐出查看，才知道食物中混有苦瓜。根據上述，下列敘述何者最合理？,苦味的感覺受器位於大腦中,立刻吐出是一種反射作用,經由大腦判斷而得知食物中混有苦瓜,突然覺得有苦味是一種反射作用,C
小陳把每天正午時學校旗竿受日照所形成的竿影長度做成紀錄，發現竿影長度會隨時間而變化。今天天氣晴朗，小陳發現正午時沒有竿影，表示陽光直射他所在地，而此地緯度大約是北緯16度。若上一次正午沒有竿影之日距今恰好9個月，且不考慮天氣的影響，則從今天起算，直到下一次正午沒有竿影之曰，還要再過大約多久時間？,6個月,9個月,3個月,12個月,C
牛背鷺為一種鳥類，常飛至牛的背上，靠食用牛身上的寄生蟲與草地中的昆蟲維生。根據上述提及生物的交互關係，下列推論何者最合理？,牛背鷺與寄生蟲為共生關係,寄生蟲主要寄生於牛背鷺與牛身上,寄生蟲與牛背鷺競爭牛身上的食物,牛背鷺與牛為共生關係,D
